0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0001,0.729,0.475,0.770,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0001,0.832,0.483,0.865,0.547,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0001,0.937,0.496,0.969,0.593,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0001,0.900,0.486,0.943,0.558,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0001,0.865,0.480,0.903,0.544,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0001,0.957,0.492,0.982,0.585,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0002,0.729,0.476,0.770,0.534,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0002,0.833,0.487,0.864,0.547,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0002,0.936,0.494,0.981,0.593,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0002,0.894,0.489,0.942,0.558,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0002,0.865,0.481,0.904,0.542,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0002,0.955,0.494,0.982,0.580,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0003,0.729,0.477,0.769,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0003,0.832,0.487,0.863,0.547,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0003,0.935,0.493,0.982,0.595,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0003,0.899,0.486,0.942,0.556,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0003,0.865,0.481,0.903,0.543,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0003,0.954,0.494,0.981,0.591,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0004,0.730,0.475,0.770,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0004,0.832,0.487,0.863,0.546,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0004,0.934,0.494,0.978,0.592,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0004,0.900,0.486,0.941,0.557,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0004,0.866,0.482,0.901,0.542,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0004,0.954,0.494,0.983,0.588,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0005,0.731,0.474,0.766,0.532,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0005,0.833,0.486,0.863,0.546,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0005,0.939,0.494,0.980,0.595,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0005,0.895,0.486,0.942,0.559,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0005,0.865,0.481,0.901,0.543,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0005,0.955,0.494,0.982,0.595,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0006,0.731,0.475,0.769,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0006,0.832,0.487,0.863,0.548,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0006,0.939,0.493,0.983,0.598,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0006,0.900,0.486,0.942,0.561,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0006,0.865,0.482,0.902,0.542,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0006,0.956,0.494,0.982,0.591,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0007,0.730,0.476,0.765,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0007,0.833,0.485,0.862,0.544,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0007,0.933,0.494,0.981,0.595,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0007,0.903,0.486,0.942,0.558,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0007,0.865,0.481,0.905,0.543,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0008,0.730,0.475,0.770,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0008,0.833,0.485,0.857,0.546,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0008,0.939,0.493,0.980,0.594,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0008,0.902,0.486,0.942,0.559,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0008,0.864,0.481,0.905,0.542,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0009,0.730,0.475,0.764,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0009,0.833,0.486,0.860,0.546,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0009,0.935,0.494,0.981,0.599,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0009,0.903,0.487,0.942,0.557,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0009,0.865,0.481,0.903,0.545,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0010,0.732,0.476,0.766,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0010,0.833,0.486,0.861,0.546,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0010,0.940,0.494,0.983,0.602,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0010,0.903,0.486,0.943,0.558,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0010,0.865,0.481,0.904,0.544,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0011,0.732,0.475,0.771,0.533,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0011,0.833,0.488,0.859,0.545,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0011,0.938,0.494,0.982,0.598,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0011,0.904,0.486,0.942,0.557,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0011,0.865,0.481,0.907,0.544,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0012,0.737,0.476,0.774,0.534,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0012,0.833,0.486,0.863,0.546,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0012,0.939,0.494,0.983,0.597,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0012,0.905,0.486,0.943,0.560,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0012,0.866,0.482,0.906,0.547,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0013,0.732,0.476,0.784,0.536,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0013,0.836,0.488,0.867,0.547,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0013,0.939,0.494,0.981,0.603,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0013,0.903,0.487,0.941,0.560,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0013,0.871,0.481,0.903,0.542,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0014,0.736,0.474,0.788,0.538,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0014,0.837,0.487,0.863,0.547,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0014,0.939,0.494,0.981,0.600,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0014,0.910,0.490,0.942,0.559,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0014,0.871,0.481,0.903,0.542,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0015,0.746,0.474,0.792,0.538,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0015,0.838,0.485,0.862,0.547,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0015,0.939,0.494,0.981,0.595,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0015,0.901,0.488,0.943,0.560,2,1.0000
0187_arm01_gopro1_20200323_014036_beh1_ani3_ins2_cut_24,0015,0.871,0.481,0.905,0.543,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0001,0.803,0.408,0.881,0.534,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0001,0.571,0.425,0.608,0.554,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0001,0.437,0.438,0.480,0.528,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0001,0.459,0.436,0.573,0.557,6,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0002,0.802,0.409,0.884,0.532,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0002,0.570,0.429,0.608,0.556,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0002,0.436,0.434,0.484,0.529,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0002,0.459,0.434,0.572,0.555,6,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0003,0.802,0.409,0.884,0.533,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0003,0.569,0.426,0.606,0.557,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0003,0.437,0.437,0.484,0.528,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0003,0.459,0.434,0.572,0.555,6,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0004,0.803,0.408,0.884,0.532,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0004,0.569,0.428,0.606,0.555,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0004,0.437,0.433,0.485,0.531,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0004,0.459,0.435,0.572,0.556,6,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0005,0.803,0.408,0.889,0.534,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0005,0.562,0.427,0.606,0.553,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0005,0.436,0.438,0.484,0.530,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0005,0.459,0.434,0.572,0.555,6,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0006,0.803,0.409,0.887,0.534,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0006,0.558,0.427,0.605,0.554,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0006,0.436,0.432,0.486,0.530,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0006,0.459,0.433,0.572,0.554,6,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0007,0.803,0.409,0.892,0.534,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0007,0.569,0.428,0.606,0.556,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0007,0.436,0.431,0.486,0.530,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0007,0.459,0.433,0.572,0.554,6,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0008,0.804,0.409,0.890,0.534,2,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0008,0.567,0.427,0.607,0.554,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0008,0.436,0.436,0.481,0.530,4,1.0000
1369_arm01_gopro4_20200324_040135_beh5_ani8_ins1_cut_00028,0008,0.459,0.432,0.572,0.553,6,1.0000
